Age (bin),Age,Answer,Negative Count,Category,Email Address,End Date,External Data Reference,Finished,Gender,IP Address,Location Accuracy,Location Latitude,Location Longitude,Name,Number of Records,QuestionID,Score,Question Text,Question ID,ResponseID (demographics),Response ID,Response Set,Start Date,Status,Type of Customer
40,54,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6gIBFnWyPsCkgGF,R_6gIBFnWyPsCkgGF,Default Response Set,8/7/17 13:20,2,Frequent
20,35,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cARc4X1nRy8SekR,R_cARc4X1nRy8SekR,Default Response Set,8/7/17 13:20,2,Frequent
20,39,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6nbnHuNXECxD5sx,R_6nbnHuNXECxD5sx,Default Response Set,8/7/17 13:20,2,Casual
60,73,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8CxHUoWCihwrO9n,R_8CxHUoWCihwrO9n,Default Response Set,8/7/17 13:20,2,Casual
20,39,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6nbnHuNXECxD5sx,R_6nbnHuNXECxD5sx,Default Response Set,8/7/17 13:20,2,Casual
60,73,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8CxHUoWCihwrO9n,R_8CxHUoWCihwrO9n,Default Response Set,8/7/17 13:20,2,Casual
20,39,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6nbnHuNXECxD5sx,R_6nbnHuNXECxD5sx,Default Response Set,8/7/17 13:20,2,Casual
60,73,Satisfied,0,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,3,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8CxHUoWCihwrO9n,R_8CxHUoWCihwrO9n,Default Response Set,8/7/17 13:20,2,Casual
20,39,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6nbnHuNXECxD5sx,R_6nbnHuNXECxD5sx,Default Response Set,8/7/17 13:20,2,Casual
60,73,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8CxHUoWCihwrO9n,R_8CxHUoWCihwrO9n,Default Response Set,8/7/17 13:20,2,Casual
20,39,Satisfied,0,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6nbnHuNXECxD5sx,R_6nbnHuNXECxD5sx,Default Response Set,8/7/17 13:20,2,Casual
60,73,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8CxHUoWCihwrO9n,R_8CxHUoWCihwrO9n,Default Response Set,8/7/17 13:20,2,Casual
20,39,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6nbnHuNXECxD5sx,R_6nbnHuNXECxD5sx,Default Response Set,8/7/17 13:20,2,Casual
60,73,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8CxHUoWCihwrO9n,R_8CxHUoWCihwrO9n,Default Response Set,8/7/17 13:20,2,Casual
20,28,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_5BdRyGKjD8ZXip7,R_5BdRyGKjD8ZXip7,Default Response Set,8/7/17 13:20,2,Frequent
20,28,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_5BdRyGKjD8ZXip7,R_5BdRyGKjD8ZXip7,Default Response Set,8/7/17 13:20,2,Frequent
20,28,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_5BdRyGKjD8ZXip7,R_5BdRyGKjD8ZXip7,Default Response Set,8/7/17 13:20,2,Frequent
20,28,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_5BdRyGKjD8ZXip7,R_5BdRyGKjD8ZXip7,Default Response Set,8/7/17 13:20,2,Frequent
20,28,Satisfied,0,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_5BdRyGKjD8ZXip7,R_5BdRyGKjD8ZXip7,Default Response Set,8/7/17 13:20,2,Frequent
20,28,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_5BdRyGKjD8ZXip7,R_5BdRyGKjD8ZXip7,Default Response Set,8/7/17 13:20,2,Frequent
60,75,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_bk0BgFTDeJqPXWR,R_bk0BgFTDeJqPXWR,Default Response Set,8/7/17 13:20,2,One-off
60,75,Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,3,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_bk0BgFTDeJqPXWR,R_bk0BgFTDeJqPXWR,Default Response Set,8/7/17 13:20,2,One-off
60,75,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_bk0BgFTDeJqPXWR,R_bk0BgFTDeJqPXWR,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_bk0BgFTDeJqPXWR,R_bk0BgFTDeJqPXWR,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_bk0BgFTDeJqPXWR,R_bk0BgFTDeJqPXWR,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_bk0BgFTDeJqPXWR,R_bk0BgFTDeJqPXWR,Default Response Set,8/7/17 13:20,2,One-off
40,48,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6J5QBy1engSwF3n,R_6J5QBy1engSwF3n,Default Response Set,8/7/17 13:20,2,Casual
60,70,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_a93xGA8ZnZ51aex,R_a93xGA8ZnZ51aex,Default Response Set,8/7/17 13:20,2,Casual
20,35,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cHm50Avw3VsLy0B,R_cHm50Avw3VsLy0B,Default Response Set,8/7/17 13:20,2,Casual
20,37,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_d4JZQIYTlc1YYlv,R_d4JZQIYTlc1YYlv,Default Response Set,8/7/17 13:20,2,Casual
40,48,Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,2,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6J5QBy1engSwF3n,R_6J5QBy1engSwF3n,Default Response Set,8/7/17 13:20,2,Casual
60,70,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_a93xGA8ZnZ51aex,R_a93xGA8ZnZ51aex,Default Response Set,8/7/17 13:20,2,Casual
20,35,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cHm50Avw3VsLy0B,R_cHm50Avw3VsLy0B,Default Response Set,8/7/17 13:20,2,Casual
20,37,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_d4JZQIYTlc1YYlv,R_d4JZQIYTlc1YYlv,Default Response Set,8/7/17 13:20,2,Casual
40,48,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6J5QBy1engSwF3n,R_6J5QBy1engSwF3n,Default Response Set,8/7/17 13:20,2,Casual
60,70,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_a93xGA8ZnZ51aex,R_a93xGA8ZnZ51aex,Default Response Set,8/7/17 13:20,2,Casual
20,35,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cHm50Avw3VsLy0B,R_cHm50Avw3VsLy0B,Default Response Set,8/7/17 13:20,2,Casual
20,37,Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,3,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_d4JZQIYTlc1YYlv,R_d4JZQIYTlc1YYlv,Default Response Set,8/7/17 13:20,2,Casual
40,48,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6J5QBy1engSwF3n,R_6J5QBy1engSwF3n,Default Response Set,8/7/17 13:20,2,Casual
60,70,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_a93xGA8ZnZ51aex,R_a93xGA8ZnZ51aex,Default Response Set,8/7/17 13:20,2,Casual
20,35,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cHm50Avw3VsLy0B,R_cHm50Avw3VsLy0B,Default Response Set,8/7/17 13:20,2,Casual
20,37,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_d4JZQIYTlc1YYlv,R_d4JZQIYTlc1YYlv,Default Response Set,8/7/17 13:20,2,Casual
40,48,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6J5QBy1engSwF3n,R_6J5QBy1engSwF3n,Default Response Set,8/7/17 13:20,2,Casual
60,70,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_a93xGA8ZnZ51aex,R_a93xGA8ZnZ51aex,Default Response Set,8/7/17 13:20,2,Casual
20,35,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cHm50Avw3VsLy0B,R_cHm50Avw3VsLy0B,Default Response Set,8/7/17 13:20,2,Casual
20,37,Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_d4JZQIYTlc1YYlv,R_d4JZQIYTlc1YYlv,Default Response Set,8/7/17 13:20,2,Casual
40,48,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6J5QBy1engSwF3n,R_6J5QBy1engSwF3n,Default Response Set,8/7/17 13:20,2,Casual
60,70,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_a93xGA8ZnZ51aex,R_a93xGA8ZnZ51aex,Default Response Set,8/7/17 13:20,2,Casual
20,35,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cHm50Avw3VsLy0B,R_cHm50Avw3VsLy0B,Default Response Set,8/7/17 13:20,2,Casual
20,37,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_d4JZQIYTlc1YYlv,R_d4JZQIYTlc1YYlv,Default Response Set,8/7/17 13:20,2,Casual
40,46,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_3myDMJ7ejGXgTVX,R_3myDMJ7ejGXgTVX,Default Response Set,8/7/17 13:20,2,Frequent
40,46,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_3myDMJ7ejGXgTVX,R_3myDMJ7ejGXgTVX,Default Response Set,8/7/17 13:20,2,Frequent
40,46,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_3myDMJ7ejGXgTVX,R_3myDMJ7ejGXgTVX,Default Response Set,8/7/17 13:20,2,Frequent
40,46,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_3myDMJ7ejGXgTVX,R_3myDMJ7ejGXgTVX,Default Response Set,8/7/17 13:20,2,Frequent
40,46,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_3myDMJ7ejGXgTVX,R_3myDMJ7ejGXgTVX,Default Response Set,8/7/17 13:20,2,Frequent
40,46,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_3myDMJ7ejGXgTVX,R_3myDMJ7ejGXgTVX,Default Response Set,8/7/17 13:20,2,Frequent
40,52,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_1A32QvpR8T6Rv7f,R_1A32QvpR8T6Rv7f,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_db8JzyZkI5UFU4B,R_db8JzyZkI5UFU4B,Default Response Set,8/7/17 13:20,2,One-off
40,52,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_1A32QvpR8T6Rv7f,R_1A32QvpR8T6Rv7f,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_db8JzyZkI5UFU4B,R_db8JzyZkI5UFU4B,Default Response Set,8/7/17 13:20,2,One-off
40,52,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_1A32QvpR8T6Rv7f,R_1A32QvpR8T6Rv7f,Default Response Set,8/7/17 13:20,2,One-off
60,75,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_db8JzyZkI5UFU4B,R_db8JzyZkI5UFU4B,Default Response Set,8/7/17 13:20,2,One-off
40,52,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_1A32QvpR8T6Rv7f,R_1A32QvpR8T6Rv7f,Default Response Set,8/7/17 13:20,2,One-off
60,75,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_db8JzyZkI5UFU4B,R_db8JzyZkI5UFU4B,Default Response Set,8/7/17 13:20,2,One-off
40,52,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_1A32QvpR8T6Rv7f,R_1A32QvpR8T6Rv7f,Default Response Set,8/7/17 13:20,2,One-off
60,75,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_db8JzyZkI5UFU4B,R_db8JzyZkI5UFU4B,Default Response Set,8/7/17 13:20,2,One-off
40,52,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_1A32QvpR8T6Rv7f,R_1A32QvpR8T6Rv7f,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_db8JzyZkI5UFU4B,R_db8JzyZkI5UFU4B,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_3dUPDHfZQkZ5BCB,R_3dUPDHfZQkZ5BCB,Default Response Set,8/7/17 13:20,2,Casual
60,73,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cYihLakexxE93BX,R_cYihLakexxE93BX,Default Response Set,8/7/17 13:20,2,Casual
40,41,Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,3,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_3dUPDHfZQkZ5BCB,R_3dUPDHfZQkZ5BCB,Default Response Set,8/7/17 13:20,2,Casual
60,73,Dissatisfied,1,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,2,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cYihLakexxE93BX,R_cYihLakexxE93BX,Default Response Set,8/7/17 13:20,2,Casual
40,41,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_3dUPDHfZQkZ5BCB,R_3dUPDHfZQkZ5BCB,Default Response Set,8/7/17 13:20,2,Casual
60,73,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cYihLakexxE93BX,R_cYihLakexxE93BX,Default Response Set,8/7/17 13:20,2,Casual
